#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Na?
89-1	1808-1811	Sie	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	3	*	*	*	singular	false[89]	Decl[89]	*[179]	*[179]	*[179]	*[179]	*[179]	input2[179]	22[268]	female[268]	ad2p95q44evasm6vmbol4cikit[268]	speaker: YOU[357]	*->112-2	PerPron[112]	_	_	_	
89-2	1812-1817	macht	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[89]	Decl[89]	*[179]	*[179]	*[179]	*[179]	*[179]	input2[179]	22[268]	female[268]	ad2p95q44evasm6vmbol4cikit[268]	speaker: YOU[357]	_	_	_	_	_	
89-3	1818-1820	es	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	3	*	*	*	singular	false[89]	Decl[89]	*[179]	*[179]	*[179]	*[179]	*[179]	input2[179]	22[268]	female[268]	ad2p95q44evasm6vmbol4cikit[268]	speaker: YOU[357]	*->124-2	PerPron[124]	_	_	_	
89-4	1821-1822	1	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[89]	Decl[89]	*[179]	*[179]	*[179]	*[179]	*[179]	input2[179]	22[268]	female[268]	ad2p95q44evasm6vmbol4cikit[268]	speaker: YOU[357]	_	_	_	_	_	
89-5	1823-1826	Mal	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[89]	Decl[89]	*[179]	*[179]	*[179]	*[179]	*[179]	input2[179]	22[268]	female[268]	ad2p95q44evasm6vmbol4cikit[268]	speaker: YOU[357]	_	_	_	_	_	
89-6	1827-1829	im	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[89]	Decl[89]	*[179]	*[179]	*[179]	*[179]	*[179]	input2[179]	22[268]	female[268]	ad2p95q44evasm6vmbol4cikit[268]	speaker: YOU[357]	_	_	_	_	_	
89-7	1830-1835	Monat	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[89]	Decl[89]	*[179]	*[179]	*[179]	*[179]	*[179]	input2[179]	22[268]	female[268]	ad2p95q44evasm6vmbol4cikit[268]	speaker: YOU[357]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
90-1	1837-1852	END_OF_DOCUMENT	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
91-1	1854-1857	Na?	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	92-1[90_0]	

#Text=Clara hat Blut gespendet
92-1	1859-1864	Clara	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[90]	Decl[90]	*[180]	spenden[180]	transitive[180]	*[180]	*[180]	item0[180]	36[269]	female[269]	aoum613lougtk5ql841j63bjo9[269]	speaker: YOU[358]	*->33-1	PropNm[33]	elaboration|acknowledgement	*|*	94-1[0_90]|93-1[0_90]	
92-2	1865-1868	hat	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[90]	Decl[90]	*[180]	spenden[180]	transitive[180]	*[180]	*[180]	item0[180]	36[269]	female[269]	aoum613lougtk5ql841j63bjo9[269]	speaker: YOU[358]	*->123-1	*[123]	_	_	_	
92-3	1869-1873	Blut	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[90]	Decl[90]	*[180]	spenden[180]	transitive[180]	*[180]	*[180]	item0[180]	36[269]	female[269]	aoum613lougtk5ql841j63bjo9[269]	speaker: YOU[358]	*->123-1|*->95-1	*[123]|IndefNP[95]	_	_	_	
92-4	1874-1883	gespendet	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[90]	Decl[90]	*[180]	spenden[180]	transitive[180]	*[180]	*[180]	item0[180]	36[269]	female[269]	aoum613lougtk5ql841j63bjo9[269]	speaker: YOU[358]	*->123-1	*[123]	_	_	_	

#Text=Krass!
93-1	1885-1891	Krass!	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	_	_	_	

#Text=Mutig <BR> wo sie doch solche Angst vor Nadeln hat.
94-1	1893-1898	Mutig	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false	NA	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	36[270]	female[270]	aoum613lougtk5ql841j63bjo9[270]	speaker: YOU[359]	_	_	explanation	*	94-3[91_0]	
94-2	1899-1903	<BR>	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	_	_	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	36[270]	female[270]	aoum613lougtk5ql841j63bjo9[270]	speaker: YOU[359]	_	_	_	_	_	
94-3	1904-1906	wo	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[91]	Excl[91]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	36[270]	female[270]	aoum613lougtk5ql841j63bjo9[270]	speaker: YOU[359]	_	_	contrast	*	95-1[92_91]	
94-4	1907-1910	sie	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	3	*	*	*	singular	false[91]	Excl[91]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	36[270]	female[270]	aoum613lougtk5ql841j63bjo9[270]	speaker: YOU[359]	*->33-2	PerPron[33]	_	_	_	
94-5	1911-1915	doch	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[91]	Excl[91]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	36[270]	female[270]	aoum613lougtk5ql841j63bjo9[270]	speaker: YOU[359]	_	_	_	_	_	
94-6	1916-1922	solche	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[91]	Excl[91]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	36[270]	female[270]	aoum613lougtk5ql841j63bjo9[270]	speaker: YOU[359]	*->75-1	DefNP[75]	_	_	_	
94-7	1923-1928	Angst	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[91]	Excl[91]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	36[270]	female[270]	aoum613lougtk5ql841j63bjo9[270]	speaker: YOU[359]	*->75-1	DefNP[75]	_	_	_	
94-8	1929-1932	vor	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[91]	Excl[91]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	36[270]	female[270]	aoum613lougtk5ql841j63bjo9[270]	speaker: YOU[359]	*->75-1	DefNP[75]	_	_	_	
94-9	1933-1939	Nadeln	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[91]	Excl[91]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	36[270]	female[270]	aoum613lougtk5ql841j63bjo9[270]	speaker: YOU[359]	*->75-1|*->60-1	DefNP[75]|IndefNP[60]	_	_	_	
94-10	1940-1944	hat.	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[91]	Excl[91]	*[181]	*[181]	*[181]	*[181]	*[181]	input1[181]	36[270]	female[270]	aoum613lougtk5ql841j63bjo9[270]	speaker: YOU[359]	_	_	_	_	_	

#Text=Aber es war ihr sehr wichtig.
95-1	1946-1950	Aber	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[92]	Decl[92]	*[182]	*[182]	*[182]	*[182]	*[182]	input2[182]	36[271]	female[271]	aoum613lougtk5ql841j63bjo9[271]	speaker: YOU[360]	_	_	_	_	_	
95-2	1951-1953	es	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	3	*	*	*	singular	false[92]	Decl[92]	*[182]	*[182]	*[182]	*[182]	*[182]	input2[182]	36[271]	female[271]	aoum613lougtk5ql841j63bjo9[271]	speaker: YOU[360]	*->123-2	PerPron[123]	_	_	_	
95-3	1954-1957	war	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[92]	Decl[92]	*[182]	*[182]	*[182]	*[182]	*[182]	input2[182]	36[271]	female[271]	aoum613lougtk5ql841j63bjo9[271]	speaker: YOU[360]	_	_	_	_	_	
95-4	1958-1961	ihr	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	3	*	*	*	singular	false[92]	Decl[92]	*[182]	*[182]	*[182]	*[182]	*[182]	input2[182]	36[271]	female[271]	aoum613lougtk5ql841j63bjo9[271]	speaker: YOU[360]	*->33-3	PerPron[33]	_	_	_	
95-5	1962-1966	sehr	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[92]	Decl[92]	*[182]	*[182]	*[182]	*[182]	*[182]	input2[182]	36[271]	female[271]	aoum613lougtk5ql841j63bjo9[271]	speaker: YOU[360]	_	_	_	_	_	
95-6	1967-1975	wichtig.	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	false[92]	Decl[92]	*[182]	*[182]	*[182]	*[182]	*[182]	input2[182]	36[271]	female[271]	aoum613lougtk5ql841j63bjo9[271]	speaker: YOU[360]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
96-1	1977-1992	END_OF_DOCUMENT	GSuccess[16]	spenden\_set1\_11[16]	latin2[16]	aoum613lougtk5ql841j63bjo9-spenden\_set1\_11[16]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
97-1	1994-1997	Na?	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	98-1[93_0]	

#Text=Clara hat Blut gespendet
98-1	1999-2004	Clara	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[93]	Decl[93]	*[183]	spenden[183]	transitive[183]	*[183]	*[183]	item0[183]	26[272]	male[272]	c48fsj7kc4kiuorutkbb4be30b[272]	speaker: YOU[361]	*->1-1	PropNm[1]	result|acknowledgement	*|*	100-1[94_93]|99-1[0_93]	
98-2	2005-2008	hat	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[93]	Decl[93]	*[183]	spenden[183]	transitive[183]	*[183]	*[183]	item0[183]	26[272]	male[272]	c48fsj7kc4kiuorutkbb4be30b[272]	speaker: YOU[361]	_	_	_	_	_	
98-3	2009-2013	Blut	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[93]	Decl[93]	*[183]	spenden[183]	transitive[183]	*[183]	*[183]	item0[183]	26[272]	male[272]	c48fsj7kc4kiuorutkbb4be30b[272]	speaker: YOU[361]	*->16-1	IndefNP[16]	_	_	_	
98-4	2014-2023	gespendet	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[93]	Decl[93]	*[183]	spenden[183]	transitive[183]	*[183]	*[183]	item0[183]	26[272]	male[272]	c48fsj7kc4kiuorutkbb4be30b[272]	speaker: YOU[361]	_	_	_	_	_	

#Text=Krass!
99-1	2025-2031	Krass!	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	_	_	_	

#Text=Vielleicht sollte ich auch mal....
100-1	2033-2043	Vielleicht	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[94]	Decl[94]	*[184]	*[184]	*[184]	*[184]	*[184]	input1[184]	26[273]	male[273]	c48fsj7kc4kiuorutkbb4be30b[273]	speaker: YOU[362]	_	_	explanation	*	101-1[95_94]	
100-2	2044-2050	sollte	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[94]	Decl[94]	*[184]	*[184]	*[184]	*[184]	*[184]	input1[184]	26[273]	male[273]	c48fsj7kc4kiuorutkbb4be30b[273]	speaker: YOU[362]	_	_	_	_	_	
100-3	2051-2054	ich	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	1	*	*	*	singular	false[94]	Decl[94]	*[184]	*[184]	*[184]	*[184]	*[184]	input1[184]	26[273]	male[273]	c48fsj7kc4kiuorutkbb4be30b[273]	speaker: YOU[362]	*->110-1	PerPron[110]	_	_	_	
100-4	2055-2059	auch	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[94]	Decl[94]	*[184]	*[184]	*[184]	*[184]	*[184]	input1[184]	26[273]	male[273]	c48fsj7kc4kiuorutkbb4be30b[273]	speaker: YOU[362]	_	_	_	_	_	
100-5	2060-2067	mal....	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[94]	Decl[94]	*[184]	*[184]	*[184]	*[184]	*[184]	input1[184]	26[273]	male[273]	c48fsj7kc4kiuorutkbb4be30b[273]	speaker: YOU[362]	_	_	_	_	_	

#Text=Ich habe eine recht seltene Blutgruppe.
101-1	2069-2072	Ich	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	1	*	*	*	singular	false[95]	Decl[95]	*[185]	*[185]	*[185]	*[185]	*[185]	input2[185]	26[274]	male[274]	c48fsj7kc4kiuorutkbb4be30b[274]	speaker: YOU[363]	*->110-2	PerPron[110]	_	_	_	
101-2	2073-2077	habe	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[95]	Decl[95]	*[185]	*[185]	*[185]	*[185]	*[185]	input2[185]	26[274]	male[274]	c48fsj7kc4kiuorutkbb4be30b[274]	speaker: YOU[363]	_	_	_	_	_	
101-3	2078-2082	eine	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[95]	Decl[95]	*[185]	*[185]	*[185]	*[185]	*[185]	input2[185]	26[274]	male[274]	c48fsj7kc4kiuorutkbb4be30b[274]	speaker: YOU[363]	*->121-1	IndefNP[121]	_	_	_	
101-4	2083-2088	recht	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[95]	Decl[95]	*[185]	*[185]	*[185]	*[185]	*[185]	input2[185]	26[274]	male[274]	c48fsj7kc4kiuorutkbb4be30b[274]	speaker: YOU[363]	*->121-1	IndefNP[121]	_	_	_	
101-5	2089-2096	seltene	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[95]	Decl[95]	*[185]	*[185]	*[185]	*[185]	*[185]	input2[185]	26[274]	male[274]	c48fsj7kc4kiuorutkbb4be30b[274]	speaker: YOU[363]	*->121-1	IndefNP[121]	_	_	_	
101-6	2097-2108	Blutgruppe.	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	false[95]	Decl[95]	*[185]	*[185]	*[185]	*[185]	*[185]	input2[185]	26[274]	male[274]	c48fsj7kc4kiuorutkbb4be30b[274]	speaker: YOU[363]	*->121-1	IndefNP[121]	_	_	_	

#Text=END_OF_DOCUMENT
102-1	2110-2125	END_OF_DOCUMENT	GSuccess[17]	spenden\_set1\_11[17]	latin2[17]	c48fsj7kc4kiuorutkbb4be30b-spenden\_set1\_11[17]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
103-1	2127-2130	Na?	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	104-1[96_0]	

#Text=Clara hat Blut gespendet
104-1	2132-2137	Clara	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[96]	Decl[96]	*[186]	spenden[186]	transitive[186]	*[186]	*[186]	item0[186]	57[275]	female[275]	k0vnav0sqhr0fo3b0jpuaak9s4[275]	speaker: YOU[364]	*->100-1	PropNm[100]	explanation|explanation|acknowledgement	*|*|*	106-1[97_96]|107-1[98_96]|105-1[0_96]	
104-2	2138-2141	hat	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[96]	Decl[96]	*[186]	spenden[186]	transitive[186]	*[186]	*[186]	item0[186]	57[275]	female[275]	k0vnav0sqhr0fo3b0jpuaak9s4[275]	speaker: YOU[364]	*->46-1	clause[46]	_	_	_	
104-3	2142-2146	Blut	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[96]	Decl[96]	*[186]	spenden[186]	transitive[186]	*[186]	*[186]	item0[186]	57[275]	female[275]	k0vnav0sqhr0fo3b0jpuaak9s4[275]	speaker: YOU[364]	*->46-1|*->25-1	clause[46]|IndefNP[25]	_	_	_	
104-4	2147-2156	gespendet	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[96]	Decl[96]	*[186]	spenden[186]	transitive[186]	*[186]	*[186]	item0[186]	57[275]	female[275]	k0vnav0sqhr0fo3b0jpuaak9s4[275]	speaker: YOU[364]	*->46-1	clause[46]	_	_	_	

#Text=Krass!
105-1	2158-2164	Krass!	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	_	_	_	

#Text=Sie braucht das Geld.
106-1	2166-2169	Sie	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	3	*	*	*	singular	false[97]	Decl[97]	*[187]	*[187]	*[187]	*[187]	*[187]	input1[187]	57[276]	female[276]	k0vnav0sqhr0fo3b0jpuaak9s4[276]	speaker: YOU[365]	*->100-2	PerPron[100]	parallel	*	107-1[98_97]	
106-2	2170-2177	braucht	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[97]	Decl[97]	*[187]	*[187]	*[187]	*[187]	*[187]	input1[187]	57[276]	female[276]	k0vnav0sqhr0fo3b0jpuaak9s4[276]	speaker: YOU[365]	_	_	_	_	_	
106-3	2178-2181	das	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[97]	Decl[97]	*[187]	*[187]	*[187]	*[187]	*[187]	input1[187]	57[276]	female[276]	k0vnav0sqhr0fo3b0jpuaak9s4[276]	speaker: YOU[365]	*->84-1	DefNP[84]	_	_	_	
106-4	2182-2187	Geld.	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[97]	Decl[97]	*[187]	*[187]	*[187]	*[187]	*[187]	input1[187]	57[276]	female[276]	k0vnav0sqhr0fo3b0jpuaak9s4[276]	speaker: YOU[365]	*->84-1	DefNP[84]	_	_	_	

#Text=Und für einen guten Zweck ist es auch auch mit ihrer Blutgruppe.
107-1	2189-2192	Und	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[98]	Decl[98]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	57[277]	female[277]	k0vnav0sqhr0fo3b0jpuaak9s4[277]	speaker: YOU[366]	_	_	_	_	_	
107-2	2193-2196	für	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[98]	Decl[98]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	57[277]	female[277]	k0vnav0sqhr0fo3b0jpuaak9s4[277]	speaker: YOU[366]	_	_	_	_	_	
107-3	2197-2202	einen	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[98]	Decl[98]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	57[277]	female[277]	k0vnav0sqhr0fo3b0jpuaak9s4[277]	speaker: YOU[366]	*->8-1	IndefNP[8]	_	_	_	
107-4	2203-2208	guten	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[98]	Decl[98]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	57[277]	female[277]	k0vnav0sqhr0fo3b0jpuaak9s4[277]	speaker: YOU[366]	*->8-1	IndefNP[8]	_	_	_	
107-5	2209-2214	Zweck	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[98]	Decl[98]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	57[277]	female[277]	k0vnav0sqhr0fo3b0jpuaak9s4[277]	speaker: YOU[366]	*->8-1	IndefNP[8]	_	_	_	
107-6	2215-2218	ist	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[98]	Decl[98]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	57[277]	female[277]	k0vnav0sqhr0fo3b0jpuaak9s4[277]	speaker: YOU[366]	_	_	_	_	_	
107-7	2219-2221	es	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	3	*	*	*	singular	false[98]	Decl[98]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	57[277]	female[277]	k0vnav0sqhr0fo3b0jpuaak9s4[277]	speaker: YOU[366]	*->46-2	PerPron[46]	_	_	_	
107-8	2222-2226	auch	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[98]	Decl[98]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	57[277]	female[277]	k0vnav0sqhr0fo3b0jpuaak9s4[277]	speaker: YOU[366]	_	_	_	_	_	
107-9	2227-2231	auch	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[98]	Decl[98]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	57[277]	female[277]	k0vnav0sqhr0fo3b0jpuaak9s4[277]	speaker: YOU[366]	_	_	_	_	_	
107-10	2232-2235	mit	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[98]	Decl[98]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	57[277]	female[277]	k0vnav0sqhr0fo3b0jpuaak9s4[277]	speaker: YOU[366]	_	_	_	_	_	
