#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Na?
88-6	1748-1751	sie	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	3	*	Subj	*	singular	false[126]	Decl[126]	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[384]	*->66-2	PerPron[66]	_	_	_	
88-7	1752-1757	sonst	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	false[126]	Decl[126]	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[384]	_	_	_	_	_	
88-8	1758-1762	nie!	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	false[126]	Decl[126]	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[384]	_	_	_	_	_	

#Text=Was machst Du heute?
89-1	1764-1767	Was	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	false[127]	Int[127]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	42[300]	female[300]	blj8i1h4sc8jti0m6gcav1c9ek[300]	speaker: YOU[385]	_	_	_	_	_	
89-2	1768-1774	machst	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	false[127]	Int[127]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	42[300]	female[300]	blj8i1h4sc8jti0m6gcav1c9ek[300]	speaker: YOU[385]	_	_	_	_	_	
89-3	1775-1777	Du	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	2	*	Subj	*	singular	false[127]	Int[127]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	42[300]	female[300]	blj8i1h4sc8jti0m6gcav1c9ek[300]	speaker: YOU[385]	*->113-1	PerPron[113]	_	_	_	
89-4	1778-1784	heute?	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	false[127]	Int[127]	*[215]	*[215]	*[215]	*[215]	*[215]	input2[215]	42[300]	female[300]	blj8i1h4sc8jti0m6gcav1c9ek[300]	speaker: YOU[385]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
90-1	1786-1801	END_OF_DOCUMENT	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
91-1	1803-1806	Na?	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Alexandra	_	_	QAP	*	92-1[128_0]	

#Text=Lena hat die Küche geputzt
92-1	1808-1812	Lena	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	*	*	Subj	*	*	false[128]	Decl[128]	*[216]	putzen[216]	transitive[216]	*[216]	*[216]	item0[216]	42[301]	female[301]	h05ingrcngdnasp07727nvoq59[301]	speaker: YOU[386]	*->31-1|*->8-1	clause[31]|PropNm[8]	acknowledgement	*	93-1[0_128]	
92-2	1813-1816	hat	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	_	_	_	_	_	false[128]	Decl[128]	*[216]	putzen[216]	transitive[216]	*[216]	*[216]	item0[216]	42[301]	female[301]	h05ingrcngdnasp07727nvoq59[301]	speaker: YOU[386]	*->31-1	clause[31]	_	_	_	
92-3	1817-1820	die	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	*[56]	*[56]	object[56]	*[56]	*[56]	false[128]	Decl[128]	*[216]	putzen[216]	transitive[216]	*[216]	*[216]	item0[216]	42[301]	female[301]	h05ingrcngdnasp07727nvoq59[301]	speaker: YOU[386]	*->31-1|*->22-1	clause[31]|DefNP[22]	_	_	_	
92-4	1821-1826	Küche	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	*[56]	*[56]	object[56]	*[56]	*[56]	false[128]	Decl[128]	*[216]	putzen[216]	transitive[216]	*[216]	*[216]	item0[216]	42[301]	female[301]	h05ingrcngdnasp07727nvoq59[301]	speaker: YOU[386]	*->31-1|*->22-1	clause[31]|DefNP[22]	_	_	_	
92-5	1827-1834	geputzt	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	_	_	_	_	_	false[128]	Decl[128]	*[216]	putzen[216]	transitive[216]	*[216]	*[216]	item0[216]	42[301]	female[301]	h05ingrcngdnasp07727nvoq59[301]	speaker: YOU[386]	*->31-1	clause[31]	_	_	_	

#Text=Krass!
93-1	1836-1842	Krass!	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	female	*	speaker:Alexandra	_	_	acknowledgement	*	94-1[129_0]	

#Text=hahaha ja oder?
94-1	1844-1850	hahaha	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	_	_	_	_	_	false[129]	NA[129]	*[217]	*[217]	*[217]	*[217]	*[217]	input1[217]	42[302]	female[302]	h05ingrcngdnasp07727nvoq59[302]	speaker: YOU[387]	_	_	elaboration	*	95-1[130_129]	
94-2	1851-1853	ja	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	_	_	_	_	_	false[129]	NA[129]	*[217]	*[217]	*[217]	*[217]	*[217]	input1[217]	42[302]	female[302]	h05ingrcngdnasp07727nvoq59[302]	speaker: YOU[387]	_	_	_	_	_	
94-3	1854-1859	oder?	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	_	_	_	_	_	false[129]	NA[129]	*[217]	*[217]	*[217]	*[217]	*[217]	input1[217]	42[302]	female[302]	h05ingrcngdnasp07727nvoq59[302]	speaker: YOU[387]	_	_	_	_	_	

#Text=dass ich das noch erleben darf
95-1	1861-1865	dass	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	_	_	_	_	_	false[130]	Excl[130]	*[218]	*[218]	*[218]	*[218]	*[218]	input2[218]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[388]	_	_	_	_	_	
95-2	1866-1869	ich	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	1	*	Embedded	*	singular	false[130]	Excl[130]	*[218]	*[218]	*[218]	*[218]	*[218]	input2[218]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[388]	*->75-1	PerPron[75]	_	_	_	
95-3	1870-1873	das	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	*	*	Embedded	*	*	false[130]	Excl[130]	*[218]	*[218]	*[218]	*[218]	*[218]	input2[218]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[388]	*->31-2	D-Pron[31]	_	_	_	
95-4	1874-1878	noch	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	_	_	_	_	_	false[130]	Excl[130]	*[218]	*[218]	*[218]	*[218]	*[218]	input2[218]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[388]	_	_	_	_	_	
95-5	1879-1886	erleben	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	_	_	_	_	_	false[130]	Excl[130]	*[218]	*[218]	*[218]	*[218]	*[218]	input2[218]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[388]	_	_	_	_	_	
95-6	1887-1891	darf	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	_	_	_	_	_	false[130]	Excl[130]	*[218]	*[218]	*[218]	*[218]	*[218]	input2[218]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[388]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
96-1	1893-1908	END_OF_DOCUMENT	GSuccess[16]	putzen\_set1\_1[16]	latin1[16]	h05ingrcngdnasp07727nvoq59-putzen\_set1\_1[16]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
97-1	1910-1913	Na?	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Alexandra	_	_	QAP	*	98-1[131_0]	

#Text=Lena hat die Küche geputzt
98-1	1915-1919	Lena	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	*	*	Subj	*	*	false[131]	Decl[131]	*[219]	putzen[219]	transitive[219]	*[219]	*[219]	item0[219]	42[304]	male[304]	jkqc35grurqg6r29efakrmibd9[304]	speaker: YOU[389]	*->72-1|*->115-1	clause[72]|PropNm[115]	acknowledgement	*	99-1[0_131]	
98-2	1920-1923	hat	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false[131]	Decl[131]	*[219]	putzen[219]	transitive[219]	*[219]	*[219]	item0[219]	42[304]	male[304]	jkqc35grurqg6r29efakrmibd9[304]	speaker: YOU[389]	*->72-1	clause[72]	_	_	_	
98-3	1924-1927	die	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	*[57]	*[57]	object[57]	*[57]	*[57]	false[131]	Decl[131]	*[219]	putzen[219]	transitive[219]	*[219]	*[219]	item0[219]	42[304]	male[304]	jkqc35grurqg6r29efakrmibd9[304]	speaker: YOU[389]	*->72-1|*->48-1	clause[72]|DefNP[48]	_	_	_	
98-4	1928-1933	Küche	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	*[57]	*[57]	object[57]	*[57]	*[57]	false[131]	Decl[131]	*[219]	putzen[219]	transitive[219]	*[219]	*[219]	item0[219]	42[304]	male[304]	jkqc35grurqg6r29efakrmibd9[304]	speaker: YOU[389]	*->72-1|*->48-1	clause[72]|DefNP[48]	_	_	_	
98-5	1934-1941	geputzt	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false[131]	Decl[131]	*[219]	putzen[219]	transitive[219]	*[219]	*[219]	item0[219]	42[304]	male[304]	jkqc35grurqg6r29efakrmibd9[304]	speaker: YOU[389]	*->72-1	clause[72]	_	_	_	

#Text=Krass!
99-1	1943-1949	Krass!	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	female	*	speaker:Alexandra	_	_	acknowledgement	*	100-1	

#Text=Gell?
100-1	1951-1956	Gell?	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false	*	*	*	*	*	*	input1	42	male	jkqc35grurqg6r29efakrmibd9	speaker: YOU	_	_	explanation	*	101-1[132_0]	

#Text=Das ist in 100 Jahren nicht mehr passiert <BR> hahaha
101-1	1958-1961	Das	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	*	*	Subj	*	*	false[132]	Decl[132]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[390]	*->72-2	D-Pron[72]	elaboration	*	101-10[0_132]	
101-2	1962-1965	ist	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false[132]	Decl[132]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[390]	_	_	_	_	_	
101-3	1966-1968	in	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false[132]	Decl[132]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[390]	_	_	_	_	_	
101-4	1969-1972	100	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false[132]	Decl[132]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[390]	*->37-1	IndefNP[37]	_	_	_	
101-5	1973-1979	Jahren	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false[132]	Decl[132]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[390]	*->37-1	IndefNP[37]	_	_	_	
101-6	1980-1985	nicht	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false[132]	Decl[132]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[390]	_	_	_	_	_	
101-7	1986-1990	mehr	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false[132]	Decl[132]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[390]	_	_	_	_	_	
101-8	1991-1999	passiert	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false[132]	Decl[132]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[390]	_	_	_	_	_	
101-9	2000-2004	<BR>	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	_	_	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[390]	_	_	_	_	_	
101-10	2005-2011	hahaha	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	false	NA	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[390]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
102-1	2013-2028	END_OF_DOCUMENT	GSuccess[17]	putzen\_set1\_1[17]	latin1[17]	jkqc35grurqg6r29efakrmibd9-putzen\_set1\_1[17]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
103-1	2030-2033	Na?	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Alexandra	_	_	QAP	*	104-1[133_0]	

#Text=Lena hat die Küche geputzt
104-1	2035-2039	Lena	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	*	*	Subj	*	*	false[133]	Decl[133]	*[221]	putzen[221]	transitive[221]	*[221]	*[221]	item0[221]	20[306]	male[306]	lhu26mh95feeqso1qtacqboi3v[306]	speaker: YOU[391]	*->57-1|*->10-1	clause[57]|PropNm[10]	acknowledgement	*	105-1[0_133]	
104-2	2040-2043	hat	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	false[133]	Decl[133]	*[221]	putzen[221]	transitive[221]	*[221]	*[221]	item0[221]	20[306]	male[306]	lhu26mh95feeqso1qtacqboi3v[306]	speaker: YOU[391]	*->57-1	clause[57]	_	_	_	
104-3	2044-2047	die	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	*[58]	*[58]	object[58]	*[58]	*[58]	false[133]	Decl[133]	*[221]	putzen[221]	transitive[221]	*[221]	*[221]	item0[221]	20[306]	male[306]	lhu26mh95feeqso1qtacqboi3v[306]	speaker: YOU[391]	*->57-1|*->38-1	clause[57]|DefNP[38]	_	_	_	
104-4	2048-2053	Küche	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	*[58]	*[58]	object[58]	*[58]	*[58]	false[133]	Decl[133]	*[221]	putzen[221]	transitive[221]	*[221]	*[221]	item0[221]	20[306]	male[306]	lhu26mh95feeqso1qtacqboi3v[306]	speaker: YOU[391]	*->57-1|*->38-1	clause[57]|DefNP[38]	_	_	_	
104-5	2054-2061	geputzt	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	false[133]	Decl[133]	*[221]	putzen[221]	transitive[221]	*[221]	*[221]	item0[221]	20[306]	male[306]	lhu26mh95feeqso1qtacqboi3v[306]	speaker: YOU[391]	*->57-1	clause[57]	_	_	_	

#Text=Krass!
105-1	2063-2069	Krass!	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	female	*	speaker:Alexandra	_	_	elaboration|acknowledgement|parallel	*|*|*	106-1|106-3|107-1[134_0]	

#Text=Haha <BR> absolut.
106-1	2071-2075	Haha	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	false	NA	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	20[307]	male[307]	lhu26mh95feeqso1qtacqboi3v[307]	speaker: YOU[392]	_	_	_	_	_	
106-2	2076-2080	<BR>	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	_	_	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	20[307]	male[307]	lhu26mh95feeqso1qtacqboi3v[307]	speaker: YOU[392]	_	_	_	_	_	
106-3	2081-2089	absolut.	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	false	NA	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	20[307]	male[307]	lhu26mh95feeqso1qtacqboi3v[307]	speaker: YOU[392]	_	_	_	_	_	

#Text=Es wundert mich auch <BR> bin aber sehr stolz auf sie.
107-1	2091-2093	Es	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	3	*	Subj	*	singular	false[134]	Decl[134]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	20[308]	male[308]	lhu26mh95feeqso1qtacqboi3v[308]	speaker: YOU[393]	*->57-2	PerPron[57]	contrast	*	107-6[135_134]	
107-2	2094-2101	wundert	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	false[134]	Decl[134]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	20[308]	male[308]	lhu26mh95feeqso1qtacqboi3v[308]	speaker: YOU[393]	_	_	_	_	_	
107-3	2102-2106	mich	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	1	*	IndirObj	*	singular	false[134]	Decl[134]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	20[308]	male[308]	lhu26mh95feeqso1qtacqboi3v[308]	speaker: YOU[393]	*->59-1	PerPron[59]	_	_	_	
107-4	2107-2111	auch	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	false[134]	Decl[134]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	20[308]	male[308]	lhu26mh95feeqso1qtacqboi3v[308]	speaker: YOU[393]	_	_	_	_	_	
107-5	2112-2116	<BR>	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	_	_	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	20[308]	male[308]	lhu26mh95feeqso1qtacqboi3v[308]	speaker: YOU[393]	_	_	_	_	_	
107-6	2117-2120	bin	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	1	*	*	*	singular	false[135]	Decl[135]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	20[308]	male[308]	lhu26mh95feeqso1qtacqboi3v[308]	speaker: YOU[393]	*->59-2	zero[59]	_	_	_	
107-7	2121-2125	aber	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	false[135]	Decl[135]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	20[308]	male[308]	lhu26mh95feeqso1qtacqboi3v[308]	speaker: YOU[393]	_	_	_	_	_	
107-8	2126-2130	sehr	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	false[135]	Decl[135]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	20[308]	male[308]	lhu26mh95feeqso1qtacqboi3v[308]	speaker: YOU[393]	_	_	_	_	_	
107-9	2131-2136	stolz	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	false[135]	Decl[135]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	20[308]	male[308]	lhu26mh95feeqso1qtacqboi3v[308]	speaker: YOU[393]	_	_	_	_	_	
107-10	2137-2140	auf	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	false[135]	Decl[135]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	20[308]	male[308]	lhu26mh95feeqso1qtacqboi3v[308]	speaker: YOU[393]	_	_	_	_	_	
107-11	2141-2145	sie.	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	3	*	PrepObj	*	singular	false[135]	Decl[135]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	20[308]	male[308]	lhu26mh95feeqso1qtacqboi3v[308]	speaker: YOU[393]	*->10-2	PerPron[10]	_	_	_	

#Text=END_OF_DOCUMENT
108-1	2147-2162	END_OF_DOCUMENT	GSuccess[18]	putzen\_set1\_1[18]	latin1[18]	lhu26mh95feeqso1qtacqboi3v-putzen\_set1\_1[18]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
109-1	2164-2167	Na?	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Alexandra	_	_	QAP	*	110-1[136_0]	

#Text=Lena hat die Küche geputzt
110-1	2169-2173	Lena	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	*	*	Subj	*	*	false[136]	Decl[136]	*[224]	putzen[224]	transitive[224]	*[224]	*[224]	item0[224]	21[309]	male[309]	tc4i3rsgsa9bl8tesf4679lok2[309]	speaker: YOU[394]	*->68-1	PropNm[68]	result|acknowledgement	*|*	112-1[137_136]|111-1[0_136]	
110-2	2174-2177	hat	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[136]	Decl[136]	*[224]	putzen[224]	transitive[224]	*[224]	*[224]	item0[224]	21[309]	male[309]	tc4i3rsgsa9bl8tesf4679lok2[309]	speaker: YOU[394]	_	_	_	_	_	
110-3	2178-2181	die	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	*[59]	*[59]	object[59]	*[59]	*[59]	false[136]	Decl[136]	*[224]	putzen[224]	transitive[224]	*[224]	*[224]	item0[224]	21[309]	male[309]	tc4i3rsgsa9bl8tesf4679lok2[309]	speaker: YOU[394]	*->67-1	DefNP[67]	_	_	_	
